pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MELANOCYTE ADHESION%GOBP%GO:0097326	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
NILOTINIB-RESISTANT KIT MUTANTS%REACTOME%R-HSA-9669926.1	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
REGORAFENIB-RESISTANT KIT MUTANTS%REACTOME%R-HSA-9669929.1	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
SIGNALING BY EXTRACELLULAR DOMAIN MUTANTS OF KIT%REACTOME DATABASE ID RELEASE 75%9680187	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
SIGNALING BY JUXTAMEMBRANE DOMAIN KIT MUTANTS%REACTOME%R-HSA-9669935.1	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
SIGNALING BY KINASE DOMAIN MUTANTS OF KIT%REACTOME%R-HSA-9669933.1	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
SORAFENIB-RESISTANT KIT MUTANTS%REACTOME DATABASE ID RELEASE 75%9669936	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
SUNITINIB-RESISTANT KIT MUTANTS%REACTOME DATABASE ID RELEASE 75%9669934	0.24096385542168675	0.9556719660885755	0.12384217120104962	0.8760420140046682	1.1887584249677425	1	
INTERLEUKIN-12 SIGNALING%REACTOME%R-HSA-9020591.1	0.21955719557195572	0.9556719660885755	0.12443416863039332	0.2657542654319106	1.1885951519931877	39	
TRAF6 MEDIATED INDUCTION OF NFKB AND MAP KINASES UPON TLR7 8 OR 9 ACTIVATION%REACTOME DATABASE ID RELEASE 75%975138	0.16081330868761554	0.9393884508842958	0.14826150047510658	0.21889453492882732	1.1884380584014023	84	
REGULATION OF CELLULAR AMIDE METABOLIC PROCESS%GOBP%GO:0034248	0.11131059245960502	0.9393884508842958	0.17821987495197314	0.17598785339552264	1.1878766033214472	302	
ENTERIC SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0035645	0.24497991967871485	0.9556719660885755	0.12267918956880833	0.8752917639213071	1.1877403618004851	1	
NEGATIVE REGULATION OF CELL MATURATION%GOBP%GO:1903430	0.24497991967871485	0.9556719660885755	0.12267918956880833	0.8752917639213071	1.1877403618004851	1	
NEGATIVE REGULATION OF NEURON MATURATION%GOBP%GO:0014043	0.24497991967871485	0.9556719660885755	0.12267918956880833	0.8752917639213071	1.1877403618004851	1	
PHASIC SMOOTH MUSCLE CONTRACTION%GOBP%GO:0014821	0.24497991967871485	0.9556719660885755	0.12267918956880833	0.8752917639213071	1.1877403618004851	1	
VEIN SMOOTH MUSCLE CONTRACTION%GOBP%GO:0014826	0.24497991967871485	0.9556719660885755	0.12267918956880833	0.8752917639213071	1.1877403618004851	1	
MITOCHONDRIAL MEMBRANE FISSION%GOBP%GO:0090149	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7507294706127553	1.1874903464063744	2	
REGULATION OF ENDOCYTOSIS%GOBP%GO:0030100	0.15630885122410546	0.9393884508842958	0.15214492236756472	0.1946322557530984	1.1874141233312763	162	
POSITIVE REGULATION OF MYELOID DENDRITIC CELL ACTIVATION%GOBP%GO:0030887	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.750562734472697	1.1872266061850736	2	
PROTEIN METABOLIC PROCESS%GOBP%GO:0019538	0.011580207358043352	0.45321705978853827	0.3807304007227924	0.14613465792928992	1.1871305262786913	2718	
NEF MEDIATED CD8 DOWN-REGULATION%REACTOME DATABASE ID RELEASE 75%182218	0.2495164410058027	0.9556719660885755	0.11881503941226282	0.45601599523794617	1.1867777012075271	7	
TRANSFER OF LPS FROM LBP CARRIER TO CD14%REACTOME%R-HSA-166020.2	0.25100401606425704	0.9556719660885755	0.12098514214525231	0.8744581527175725	1.1866091805035321	1	
INTERLEUKIN-2 SIGNALING%REACTOME DATABASE ID RELEASE 75%9020558	0.24807692307692308	0.9556719660885755	0.11881503941226282	0.3867348795948845	1.1865916320778447	11	
FAS SIGNALING PATHWAY%PANTHER PATHWAY%P00020	0.24236641221374045	0.9556719660885755	0.11988784511542344	0.2861194428206636	1.186548199811272	29	
IMMUNE SYSTEM PROCESS%GOBP%GO:0002376	0.02525838057146186	0.5947333812654403	0.35248785758361917	0.15041324118954924	1.1864627319806536	1577	
MDA-5 SIGNALING PATHWAY%GOBP%GO:0039530	0.29108910891089107	0.9556719660885755	0.11012226383553594	0.5580755440673726	1.1863569003186498	4	
PTK6 REGULATES PROTEINS INVOLVED IN RNA PROCESSING%REACTOME DATABASE ID RELEASE 75%8849468	0.27613412228796846	0.9556719660885755	0.11331290842208036	0.6366337863515961	1.1862570085307227	3	
REGULATION OF AUTOPHAGY%GOBP%GO:0010506	0.13114754098360656	0.9393884508842958	0.16440575583821013	0.1794704941111115	1.1861444433508914	262	
SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)%REACTOME DATABASE ID RELEASE 75%162710	0.24431818181818182	0.9556719660885755	0.11881503941226282	0.350374840646499	1.1861246508679644	15	
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 75%975155	0.18214936247723132	0.9428491560047306	0.1372507796101328	0.21749175924778685	1.185916484462549	85	
IL2%NETPATH%IL2	0.1853211009174312	0.943255692792518	0.13649043778041264	0.23332873411195104	1.185813618577241	62	
DETECTION OF OTHER ORGANISM%GOBP%GO:0098543	0.2593984962406015	0.9556719660885755	0.11426650248443287	0.3589804277146294	1.1857326260007437	14	
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME%R-HSA-6811442.1	0.15298507462686567	0.9393884508842958	0.15315880868307333	0.19399488139612264	1.18550229381728	166	
ENDOTHELIAL CELL ACTIVATION%GOBP%GO:0042118	0.2624521072796935	0.9556719660885755	0.1147507192270233	0.5138365364198111	1.1854448602114114	5	
EMBRYONIC HINDLIMB MORPHOGENESIS%GOBP%GO:0035116	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.749363571557465	1.1853297918979722	2	
HINDLIMB MORPHOGENESIS%GOBP%GO:0035137	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.749363571557465	1.1853297918979722	2	
REGULATION OF BRANCHING MORPHOGENESIS OF A NERVE%GOBP%GO:2000172	0.27613412228796846	0.9556719660885755	0.11331290842208036	0.6360276867782165	1.1851276467497383	3	
GLYCOPHAGY%GOBP%GO:0061723	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7492288453522301	1.185116684414668	2	
MULTICELLULAR ORGANISM AGING%GOBP%GO:0010259	0.2495164410058027	0.9556719660885755	0.11881503941226282	0.4552603556740551	1.1848111557487253	7	
POSITIVE REGULATION OF HYALURONAN BIOSYNTHETIC PROCESS%GOBP%GO:1900127	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7489646112153556	1.1846987236191857	2	
POSITIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050867	0.1397459165154265	0.9393884508842958	0.15851410542482433	0.1833308144103088	1.184657683018914	230	
PTEN REGULATION%REACTOME%R-HSA-6807070.2	0.16635514018691588	0.9394055708283623	0.14641623786055022	0.2046005165357443	1.184581564685714	126	
SENSORY PERCEPTION OF TOUCH%GOBP%GO:0050975	0.25301204819277107	0.9556719660885755	0.12043337164225933	0.8729576525508502	1.184573054169017	1	
GOLGI CALCIUM ION HOMEOSTASIS%GOBP%GO:0032468	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7488613782769394	1.1845354316177403	2	
GOLGI CALCIUM ION TRANSPORT%GOBP%GO:0032472	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7488613782769394	1.1845354316177403	2	
ATTACHMENT AND ENTRY%REACTOME%R-HSA-9678110.2	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.748728636932055	1.184325463750766	2	
POSITIVE REGULATION OF PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:1903006	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.748728636932055	1.184325463750766	2	
REGULATION OF PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:1903004	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.748728636932055	1.184325463750766	2	
LYSINE BIOSYNTHESIS%PANTHER PATHWAY%P02751	0.25502008032128515	0.9556719660885755	0.11988784511542344	0.8727075691897299	1.1842336997799312	1	
MEIOTIC CHROMOSOME CONDENSATION%GOBP%GO:0010032	0.29108910891089107	0.9556719660885755	0.11012226383553594	0.5569750373468543	1.184017443312133	4	
CELLULAR MACROMOLECULE LOCALIZATION%GOBP%GO:0070727	0.04318936877076412	0.8140585993956115	0.28201335001172506	0.1543327680371241	1.183974364019232	1067	
NEGATIVE REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032695	0.2593984962406015	0.9556719660885755	0.11426650248443287	0.3584318287573233	1.1839205726628805	14	
REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY%GOBP%GO:0043467	0.1654275092936803	0.9394055708283623	0.14641623786055022	0.20962937960637662	1.1838359247833394	110	
MITOTIC G2-G2 M PHASES%REACTOME%R-HSA-453274.2	0.15526802218114602	0.9393884508842958	0.15114876138548375	0.1916233763716828	1.18370459690678	171	
REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110	0.2040072859744991	0.9556719660885755	0.12878871306171366	0.23657370425800012	1.1836094828883703	58	
CYSTEINE METABOLIC PROCESS%GOBP%GO:0006534	0.26305609284332687	0.9556719660885755	0.11524000314778066	0.4017856965910167	1.1831917752935288	10	
PEPTIDE HORMONE METABOLISM%REACTOME DATABASE ID RELEASE 75%2980736	0.22342342342342342	0.9556719660885755	0.12154328203546907	0.25775038077234813	1.183188264184091	42	
PURINE NUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0042451	0.2495164410058027	0.9556719660885755	0.11881503941226282	0.454527239200522	1.1829032264386516	7	
PURINE RIBONUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046129	0.2495164410058027	0.9556719660885755	0.11881503941226282	0.454527239200522	1.1829032264386516	7	
NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086	0.09187279151943463	0.9393884508842958	0.19578900214894943	0.16742690899195894	1.182678473369677	434	
CORTICOSPINAL TRACT MORPHOGENESIS%GOBP%GO:0021957	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7476448520216756	1.1826111523123115	2	
POSITIVE REGULATION OF GTP BINDING%GOBP%GO:1904426	0.23529411764705882	0.9556719660885755	0.12625398784911535	0.7476448520216756	1.1826111523123115	2	
CELLULAR PROTEIN LOCALIZATION%GOBP%GO:0034613	0.04304635761589404	0.8140585993956115	0.28201335001172506	0.15427370999885603	1.1824722969005521	1061	
BIOCARTA_GRANULOCYTES_PATHWAY%MSIGDB_C2%BIOCARTA_GRANULOCYTES_PATHWAY	0.25925925925925924	0.9556719660885755	0.11673920479122178	0.4853716818361614	1.1823939853748453	6	
NEGATIVE REGULATION OF CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:1904689	0.2570281124497992	0.9556719660885755	0.11934844059101546	0.8710403467822607	1.1819713371860254	1	
NEGATIVE REGULATION OF FORMATION OF TRANSLATION PREINITIATION COMPLEX%GOBP%GO:1901194	0.2570281124497992	0.9556719660885755	0.11934844059101546	0.8710403467822607	1.1819713371860254	1	
REGULATION OF FORMATION OF TRANSLATION PREINITIATION COMPLEX%GOBP%GO:1901193	0.2570281124497992	0.9556719660885755	0.11934844059101546	0.8710403467822607	1.1819713371860254	1	
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	0.21042830540037244	0.9556719660885755	0.1281429168984153	0.24589718599941784	1.1818199322737493	50	
DEFECTIVE SLC4A1 CAUSES HEREDITARY SPHEROCYTOSIS TYPE 4 (HSP4), DISTAL RENAL TUBULAR ACIDOSIS (DRTA) AND DRTA WITH HEMOLYTIC ANEMIA (DRTA-HA)%REACTOME%R-HSA-5619050.1	0.2570281124497992	0.9556719660885755	0.11934844059101546	0.8708736245415138	1.1817451009266349	1	
VIRAL BUDDING%GOBP%GO:0046755	0.23440453686200377	0.9556719660885755	0.12154328203546907	0.3084221510483557	1.1816494817004295	23	
PLATELET DEGRANULATION%GOBP%GO:0002576	0.17028985507246377	0.9428491560047306	0.14205664357582118	0.21490522624721503	1.1815706427441366	89	
MITOCHONDRIAL MEMBRANE FUSION%GOBP%GO:1990613	0.23732251521298176	0.9556719660885755	0.12563992130984047	0.7469779074614422	1.1815561914271087	2	
SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 75%1236394	0.23431734317343172	0.9556719660885755	0.11988784511542344	0.2704247712085855	1.1811931149532753	35	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002476	0.29306930693069305	0.9556719660885755	0.10968406197054928	0.5555740848828483	1.1810392987932412	4	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS IB%GOBP%GO:0002428	0.29306930693069305	0.9556719660885755	0.10968406197054928	0.5555740848828483	1.1810392987932412	4	
PTK6 PROMOTES HIF1A STABILIZATION%REACTOME DATABASE ID RELEASE 75%8857538	0.29306930693069305	0.9556719660885755	0.10968406197054928	0.5553761278131739	1.1806184816868985	4	
IL27-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL27-MEDIATED SIGNALING EVENTS	0.24299065420560748	0.9556719660885755	0.11828752612408502	0.33737052497480696	1.1805779003286658	16	
CELLULAR RESPONSE TO TRIACYL BACTERIAL LIPOPEPTIDE%GOBP%GO:0071727	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6335667833916958	1.1805421786954793	3	
DETECTION OF BACTERIAL LIPOPEPTIDE%GOBP%GO:0070340	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6335667833916958	1.1805421786954793	3	
DETECTION OF BACTERIAL LIPOPROTEIN%GOBP%GO:0042494	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6335667833916958	1.1805421786954793	3	
POSITIVE REGULATION OF INTERLEUKIN-18 PRODUCTION%GOBP%GO:0032741	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6335667833916958	1.1805421786954793	3	
RESPONSE TO TRIACYL BACTERIAL LIPOPEPTIDE%GOBP%GO:0071725	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6335667833916958	1.1805421786954793	3	
TREHALOSE DEGRADATION II (TREHALASE)%HUMANCYC%PWY0-1182	0.23935091277890466	0.9556719660885755	0.12503336755527242	0.7463109629012088	1.1805012305419058	2	
PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)%HUMANCYC%PWY4FS-8	0.2338403041825095	0.9556719660885755	0.12210792028708148	0.3285490965131696	1.1804387526695386	18	
G BETA:GAMMA SIGNALLING THROUGH CDC42%REACTOME DATABASE ID RELEASE 75%8964616	0.2644320297951583	0.9556719660885755	0.11237851911047504	0.3655967676260104	1.180292161084515	13	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	0.17311233885819521	0.9428491560047306	0.14205664357582118	0.19859841721227559	1.1802289369993026	141	
CELLULAR RESPONSE TO VITAMIN D%GOBP%GO:0071305	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6333720715967198	1.1801793669245904	3	
ADENOSINE CATABOLIC PROCESS%GOBP%GO:0006154	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6333616269996681	1.1801599052235003	3	
INOSINE BIOSYNTHETIC PROCESS%GOBP%GO:0046103	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6333616269996681	1.1801599052235003	3	
LDLRAD4 AND WHAT WE KNOW ABOUT IT%WIKIPATHWAYS_20210210%WP4904%HOMO SAPIENS	0.29306930693069305	0.9556719660885755	0.10968406197054928	0.554985070467646	1.1797871720457234	4	
DNA DEALKYLATION%GOBP%GO:0035510	0.23941068139963168	0.9556719660885755	0.11828752612408502	0.3147892609240532	1.1797657348867767	21	
HOMOSERINE METABOLIC PROCESS%GOBP%GO:0009092	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6331499082874771	1.179765404002299	3	
TRANSSULFURATION%GOBP%GO:0019346	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6331499082874771	1.179765404002299	3	
REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032677	0.20848708487084872	0.9556719660885755	0.1281429168984153	0.23027233472209124	1.1797450248262262	64	
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%R-HSA-1169410.4	0.19507575757575757	0.9556719660885755	0.13500203382863138	0.22214139691160734	1.179452127955004	77	
REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904666	0.23925233644859814	0.9556719660885755	0.11934844059101546	0.3226319955563945	1.1794092272773882	19	
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	0.16920152091254753	0.9428491560047306	0.14641623786055022	0.2078277534796674	1.1793990487837134	117	
CELLULAR RESPONSE TO LITHIUM ION%GOBP%GO:0071285	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6328997832249459	1.1792993391863908	3	
RESPONSE TO LITHIUM ION%GOBP%GO:0010226	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6328997832249459	1.1792993391863908	3	
HISTONE H2A-S139 PHOSPHORYLATION%GOBP%GO:0035978	0.26104417670682734	0.9556719660885755	0.11828752612408502	0.8690396798932978	1.1792565020733388	1	
STIMULATION OF THE CELL DEATH RESPONSE BY PAK-2P34%REACTOME DATABASE ID RELEASE 75%211736	0.2413793103448276	0.9556719660885755	0.12443416863039332	0.7454194007801442	1.1790909736472064	2	
TRABECULA MORPHOGENESIS%GOBP%GO:0061383	0.25769230769230766	0.9556719660885755	0.11623414877971643	0.3842138385063442	1.1788564977064118	11	
ZINC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071577	0.2631578947368421	0.9556719660885755	0.11331290842208036	0.35687166628401434	1.1787672679040622	14	
SIGNALING BY FGFR3%REACTOME%R-HSA-5654741.2	0.2346368715083799	0.9556719660885755	0.12043337164225933	0.2989927201336053	1.1786988642317444	24	
REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685	0.17350746268656717	0.9428491560047306	0.1429011493869481	0.20870764091714525	1.1786818683364844	108	
PHASE 1 - INACTIVATION OF FAST NA+ CHANNELS%REACTOME%R-HSA-5576894.2	0.26104417670682734	0.9556719660885755	0.11828752612408502	0.868539513171057	1.178577793295167	1	
NEGATIVE REGULATION OF ER-ASSOCIATED UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:1903070	0.2781065088757396	0.9556719660885755	0.11284335567556247	0.6324889233557827	1.178533772843907	3	
CELLULAR RESPONSE TO AMMONIUM ION%GOBP%GO:0071242	0.2346368715083799	0.9556719660885755	0.12043337164225933	0.2989336715933612	1.1784660811482996	24	
CELLULAR RESPONSE TO ESTRADIOL STIMULUS%GOBP%GO:0071392	0.281496062992126	0.9556719660885755	0.1119183163251045	0.4179896038937684	1.1781426275963929	9	
TRANSPORT OF VIRUS%GOBP%GO:0046794	0.21937842778793418	0.9556719660885755	0.12384217120104962	0.2372634992056757	1.1780939681105735	56	
FERRIC IRON TRANSPORT%GOBP%GO:0015682	0.2528301886792453	0.9556719660885755	0.11623414877971643	0.28719607097040434	1.1780694173201478	28	
TRANSFERRIN TRANSPORT%GOBP%GO:0033572	0.2528301886792453	0.9556719660885755	0.11623414877971643	0.28719607097040434	1.1780694173201478	28	
TRIVALENT INORGANIC CATION TRANSPORT%GOBP%GO:0072512	0.2528301886792453	0.9556719660885755	0.11623414877971643	0.28719607097040434	1.1780694173201478	28	
PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY	0.2430939226519337	0.9556719660885755	0.11724971674979229	0.3142664936095126	1.177806509965306	21	
TYPE I HEMIDESMOSOME ASSEMBLY%REACTOME DATABASE ID RELEASE 75%446107	0.2514506769825919	0.9556719660885755	0.11828752612408502	0.45246656531780843	1.1775403404017504	7	
GLUTAMINE GLUTAMATE CONVERSION%PANTHER PATHWAY%P02745	0.28007889546351084	0.9556719660885755	0.11237851911047504	0.6318992829748207	1.1774350799227578	3	
POSITIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904668	0.26153846153846155	0.9556719660885755	0.11524000314778066	0.3837232123784164	1.1773511438099964	11	
REGULATION OF CALCIUM IMPORT INTO THE MITOCHONDRION%GOBP%GO:0110097	0.2434077079107505	0.9556719660885755	0.12384217120104962	0.7438932888703627	1.176676997333046	2	
POSITIVE REGULATION OF HEART CONTRACTION%GOBP%GO:0045823	0.27559055118110237	0.9556719660885755	0.11331290842208036	0.434003824971757	1.1765625961528974	8	
POST-CHAPERONIN TUBULIN FOLDING PATHWAY%GOBP%GO:0007023	0.297029702970297	0.9556719660885755	0.10882012676916121	0.553406153589594	1.176430710804554	4	
METABOLISM OF PROTEINS%REACTOME DATABASE ID RELEASE 75%392499	0.02408722445370238	0.5888236725338531	0.35248785758361917	0.1495679040592089	1.176398414748051	1511	
DNA REPLICATION%GOBP%GO:0006260	0.1574074074074074	0.9393884508842958	0.15016980212840597	0.18414830198408572	1.1761227943879045	214	
MITOCHONDRIAL ALANYL-TRNA AMINOACYLATION%GOBP%GO:0070143	0.26305220883534136	0.9556719660885755	0.11776578836269024	0.866705568522841	1.1760891944418708	1	
REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002825	0.26346153846153847	0.9556719660885755	0.1147507192270233	0.38328618879567666	1.1760102548608464	11	
REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031952	0.25512104283054005	0.9556719660885755	0.1147507192270233	0.2935326495332354	1.1759157596438874	26	
NEGATIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045922	0.26325757575757575	0.9556719660885755	0.11378726182188	0.3473352648413718	1.175834768797691	15	
DEFECTIVE SLC17A5 CAUSES SALLA DISEASE (SD) AND ISSD%REACTOME DATABASE ID RELEASE 75%5619035	0.26506024096385544	0.9556719660885755	0.11724971674979229	0.8663721240413471	1.1756367219230897	1	
ORGANIC ANION TRANSPORTERS%REACTOME%R-HSA-428643.2	0.26506024096385544	0.9556719660885755	0.11724971674979229	0.8663721240413471	1.1756367219230897	1	
SIALIC ACID TRANSPORT%GOBP%GO:0015739	0.26506024096385544	0.9556719660885755	0.11724971674979229	0.8663721240413471	1.1756367219230897	1	
