pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903428	0.43570057581573896	1	0.25978919849441284	0.9980118265391269	226	23	
SUPERPATHWAY OF D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE METABOLISM%HUMANCYC%PWY-6358	0.4444444444444444	1	0.2812373718494073	0.9977233832918269	231	18	
POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271	0.4619771863117871	1	0.2660741449066533	0.9976787099205101	242	21	
CELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0033692	0.4619771863117871	1	0.2660741449066533	0.9976787099205101	242	21	
PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20210210%WP4971%HOMO SAPIENS	0.4491682070240296	1	0.22941287864573093	0.9972682091198792	242	34	
NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165	0.45660377358490567	1	0.23863903653337631	0.9962678906221282	241	30	
REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024	0.4485981308411215	1	0.18951830689107432	0.9961196801754872	239	73	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.4499054820415879	1	0.19113565862831816	0.995916309880557	237	72	
FCERI MEDIATED MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%2871796	0.47191011235955055	1	0.19945233841197804	0.9959061021033877	251	59	
RESPONSE TO FATTY ACID%GOBP%GO:0070542	0.4595103578154426	1	0.25185373392324223	0.9957992369925762	243	25	
FATTY ACID &BETA;-OXIDATION I%HUMANCYC%FAO-PWY	0.45873320537428025	1	0.2856151246815336	0.9955808579024398	238	17	
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	0.4482758620689655	1	0.2805817109111999	0.995397347298606	233	18	
CELLULAR RESPONSE TO HEAT STRESS%REACTOME%R-HSA-3371556.1	0.44341372912801486	1	0.18608623577731542	0.9953821615604861	238	79	
PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY	0.4699248120300752	1	0.2352430362000414	0.9953744843247834	249	31	
REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121	0.44505494505494503	1	0.207525274718881	0.9949624986091384	242	48	
NEGATIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0032088	0.45286506469500926	1	0.19474747013916976	0.9948855177846705	244	64	
VESICLE LOCALIZATION%GOBP%GO:0051648	0.4548736462093863	1	0.16148972819974292	0.9941239773760396	251	166	
NUCLEAR EXPORT%GOBP%GO:0051168	0.46466431095406363	1	0.16583031893005284	0.9938494335078685	262	142	
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	0.4542190305206463	1	0.17059554076226874	0.9938266442366697	252	123	
REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034	0.45179584120982985	1	0.19069611526710972	0.9936260600890283	238	72	
MEIOSIS I%GOBP%GO:0007127	0.4468864468864469	1	0.20715232373677972	0.9931744164513729	243	48	
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132	0.46897810218978103	1	0.21712106341219928	0.9930433233266505	256	41	
POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343	0.47026022304832715	1	0.22259822633812176	0.992984594638927	252	37	
UBIQUITIN PROTEASOME PATHWAY%PANTHER PATHWAY%P00060	0.4567219152854512	1	0.21576143818262647	0.9928196095120732	247	43	
NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20210210%WP4396%HOMO SAPIENS	0.44770642201834865	1	0.1741340179833799	0.9926624192207308	243	109	
REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135	0.45471349353049906	1	0.19424227594201576	0.9923046863620174	245	64	
REGULATION OF STEROID METABOLIC PROCESS%GOBP%GO:0019218	0.46395563770794823	1	0.2196211659287426	0.9921908663274428	250	40	
RESPONSE TO STARVATION%GOBP%GO:0042594	0.460431654676259	1	0.16547665796600555	0.9921277423258071	255	145	
DNA-TEMPLATED TRANSCRIPTION, TERMINATION%GOBP%GO:0006353	0.4619666048237477	1	0.19371112744941388	0.9920489519279613	248	65	
UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559	0.45981308411214955	1	0.2046935572204897	0.9918845387587869	245	51	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821	0.48518518518518516	1	0.19503489581195943	0.9916036681495235	261	63	
POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002833	0.4660377358490566	1	0.23744871981924887	0.9912985681710205	246	30	
PHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0009395	0.4821092278719397	1	0.2600619607251801	0.9912911769307939	255	22	
BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY	0.46382189239332094	1	0.27361983315638505	0.9908902757051982	249	19	
NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035872	0.47113594040968343	1	0.24345269790329277	0.99079393175280694	252	27	
M-CSF%IOB%M-CSF	0.4585635359116022	1	0.21531185158920296	0.9907508506556051	248	43	
SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 75%392518	0.45297504798464494	1	0.257843808783573	0.9905383751797262	235	23	
COPII-COATED VESICLE BUDDING%GOBP%GO:0090114	0.45255474452554745	1	0.19217207709516643	0.989622889992312	247	66	
MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123	0.4459203036053131	1	0.295093159088567	0.989482765258845	234	15	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	0.4459203036053131	1	0.295093159088567	0.989482765258845	234	15	
SIGNALING BY NOTCH2%REACTOME%R-HSA-1980145.2	0.4670433145009416	1	0.2501611416533445	0.9891069316427681	247	25	
REGULATION OF NECROTIC CELL DEATH%GOBP%GO:0010939	0.46946564885496184	1	0.2549554490572415	0.9888716451196496	245	24	
B CELL ACTIVATION%GOBP%GO:0042113	0.45607476635514016	1	0.18442994313195465	0.9885891232296745	243	80	
REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043370	0.4755639097744361	1	0.2334939556979579	0.9879736696995061	252	31	
ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446	0.4721189591078067	1	0.22145443429261075	0.9878822723996752	253	37	
POSITIVE REGULATION OF PATHWAY-RESTRICTED SMAD PROTEIN PHOSPHORYLATION%GOBP%GO:0010862	0.46567717996289426	1	0.2727244837607532	0.9876478462392644	250	19	
CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869	0.4689265536723164	1	0.17517978252692062	0.9869856033101205	248	102	
NADH METABOLIC PROCESS%GOBP%GO:0006734	0.4713740458015267	1	0.2544296466166005	0.9868322648027855	246	24	
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP35%HOMO SAPIENS	0.4844606946983547	1	0.20981317119926596	0.9861310450519593	264	45	
POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916	0.45161290322580644	1	0.2938248776257272	0.9852300653560302	237	15	
PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018394	0.4696969696969697	1	0.18316856324985228	0.9851581464920801	247	81	
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053	0.4839924670433145	1	0.2583544732473789	0.9847826615495199	256	22	
NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636	0.4732824427480916	1	0.25390110286656875	0.9847822520278311	247	24	
REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0043255	0.48628884826325414	1	0.2095079869727431	0.9846966658920897	265	45	
DAP12 INTERACTIONS%REACTOME%R-HSA-2172127.1	0.47547169811320755	1	0.23584167411114138	0.9845894896354739	251	30	
MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043	0.4787430683918669	1	0.2264156535990846	0.9842391356334949	258	34	
G ALPHA (Q) SIGNALLING EVENTS%REACTOME%R-HSA-416476.6	0.4725897920604915	1	0.17739695533249267	0.9841263513797647	249	93	
RNA STABILIZATION%GOBP%GO:0043489	0.4782608695652174	1	0.220867649585066	0.9830643485385581	263	36	
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	0.47833935018050544	1	0.1601143118780776	0.9827515277330569	264	162	
SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS%GOBP%GO:0016445	0.4915254237288136	1	0.25779259308167163	0.9826409148319111	260	22	
IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377	0.4915254237288136	1	0.25779259308167163	0.9826409148319111	260	22	
CELL-MATRIX ADHESION%GOBP%GO:0007160	0.4896810506566604	1	0.20149708270051458	0.9826196166472335	260	53	
SIGNALING BY CYTOSOLIC FGFR1 FUSION MUTANTS%REACTOME DATABASE ID RELEASE 75%1839117	0.4678030303030303	1	0.2879751126519229	0.982561500364008	246	16	
FOCAL ADHESION-PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP3932%HOMO SAPIENS	0.49023090586145646	1	0.1637135425542342	0.9822550610219603	275	143	
REGULATION OF MAST CELL ACTIVATION%GOBP%GO:0033003	0.4708097928436911	1	0.248333524075197	0.9818807525368104	249	25	
BIOCARTA_VEGF_PATHWAY%MSIGDB_C2%BIOCARTA_VEGF_PATHWAY	0.4712430426716141	1	0.27109299255067204	0.9817395436271363	253	19	
MITOCHONDRIAL TRANSPORT%GOBP%GO:0006839	0.47602131438721135	1	0.15708760025940552	0.9815887141453788	267	175	
MITOCHONDRIAL RNA METABOLIC PROCESS%GOBP%GO:0000959	0.48007246376811596	1	0.2205093847897136	0.9814697404177715	264	36	
NEGATIVE REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043242	0.5064456721915286	1	0.21132973390210724	0.9814296826580645	274	44	
PROTEIN MATURATION%GOBP%GO:0051604	0.47593582887700536	1	0.16424010948464457	0.9814196364480888	266	141	
CAMKK2  PATHWAY%WIKIPATHWAYS_20210210%WP4874%HOMO SAPIENS	0.4770992366412214	1	0.25299251418958346	0.981258194852078	249	24	
NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045620	0.4770992366412214	1	0.2529581411588143	0.9811248754207416	249	24	
REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0006109	0.49822695035460995	1	0.16822893478720224	0.981091812489752	280	121	
FATTY ACID METABOLISM%REACTOME%R-HSA-8978868.5	0.48014440433212996	1	0.16997470137642626	0.9809696999206718	265	114	
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	0.4849624060150376	1	0.23179259481408826	0.9807747691930868	257	31	
ERROR-FREE TRANSLESION SYNTHESIS%GOBP%GO:0070987	0.4915254237288136	1	0.2572788893770244	0.980682804739403	260	22	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	0.48633879781420764	1	0.2057609912813516	0.9806699454790424	266	47	
RESPONSE TO METAL ION%GOBP%GO:0010038	0.4910071942446043	1	0.16855673235684993	0.980305774352636	272	120	
ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20210210%WP2197%HOMO SAPIENS	0.4731800766283525	1	0.27625285854950876	0.9800402231878389	246	18	
NUCLEOTIDE-EXCISION REPAIR, PREINCISION COMPLEX STABILIZATION%GOBP%GO:0006293	0.4774436090225564	1	0.26621037591398045	0.9796640058946419	253	20	
NUCLEOTIDE-EXCISION REPAIR, DNA INCISION, 3'-TO LESION%GOBP%GO:0006295	0.4774436090225564	1	0.26621037591398045	0.9796640058946419	253	20	
ALK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALK1 SIGNALING EVENTS	0.47309833024118736	1	0.27050308113105265	0.9796032310562043	254	19	
MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046	0.484629294755877	1	0.18791429805492435	0.9795513851275408	267	69	
HALLMARK_ADIPOGENESIS%MSIGDB_C2%HALLMARK_ADIPOGENESIS	0.48633879781420764	1	0.16701567470584217	0.9794483092207447	266	127	
REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782	0.4943820224719101	1	0.1961407889916369	0.9793708621488552	263	59	
VIRAL ACUTE MYOCARDITIS%WIKIPATHWAYS_20210210%WP4298%HOMO SAPIENS	0.4908424908424908	1	0.20704225371619053	0.9790153169381709	267	46	
ION CHANNEL TRANSPORT%REACTOME DATABASE ID RELEASE 75%983712	0.4820415879017013	1	0.17646116297612768	0.9789349549682962	254	93	
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 75%6811558	0.49812734082397003	1	0.19602993312868539	0.9788173362727167	265	59	
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%R-HSA-352230.3	0.4774436090225564	1	0.2659318721635402	0.9786391018168943	253	20	
PIGMENTATION%GOBP%GO:0043473	0.4936247723132969	1	0.20526283925706362	0.978295721310231	270	47	
OSTEOPONTIN-MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%OSTEOPONTIN-MEDIATED EVENTS	0.4823091247672253	1	0.24035087719298243	0.9781702674285715	258	27	
S PHASE%REACTOME DATABASE ID RELEASE 75%69242	0.49640287769784175	1	0.16031232420448188	0.9778338381518173	275	156	
NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926	0.47962962962962963	1	0.24221712634611775	0.9775670526619177	258	26	
MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985	0.4879852125693161	1	0.2248035422560269	0.9772312143629732	263	34	
PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1990778	0.48816029143898	1	0.1666353652864222	0.977218019048953	267	127	
SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665	0.4850187265917603	1	0.1732259167569451	0.9770389157400631	258	103	
REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976	0.47962962962962963	1	0.24206386421374929	0.9769485001537435	258	26	
P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK	0.5213358070500927	1	0.1930127510772344	0.9767389714302991	280	62	
REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010906	0.4971857410881801	1	0.20017091627912847	0.9761524404324311	264	53	
INTERACTION WITH HOST%GOBP%GO:0051701	0.48940269749518306	1	0.17544434935325323	0.9760327926128062	253	97	
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	0.4789272030651341	1	0.27502151542044057	0.9756718854216018	249	18	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	0.4953271028037383	1	0.18741379069293557	0.9753043620982359	264	71	
PARKINSON DISEASE%PANTHER PATHWAY%P00049	0.4849056603773585	1	0.18532603208256182	0.9749171389885622	256	74	
REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032675	0.4803738317757009	1	0.18187259193665772	0.974881101999412	256	80	
SPINDLE LOCALIZATION%GOBP%GO:0051653	0.4868421052631579	1	0.2302274967485558	0.9741524321196426	258	31	
PDGFR-ALPHA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-ALPHA SIGNALING PATHWAY	0.4810606060606061	1	0.2853685001251982	0.9736678251726317	253	16	
SIGNALING BY INSULIN RECEPTOR%REACTOME DATABASE ID RELEASE 75%74752	0.5138121546961326	1	0.20961900063390196	0.9734849208040367	278	44	
REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045622	0.4740882917466411	1	0.253353688731017	0.9732890324780212	246	23	
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	0.4810606060606061	1	0.28523470593217315	0.9732113238387904	253	16	
INORGANIC ANION TRANSPORT%GOBP%GO:0015698	0.5	1	0.2125907319408954	0.9723230148069099	273	41	
MRNA MODIFICATION%GOBP%GO:0016556	0.4760076775431862	1	0.2530306591431588	0.972048074998369	247	23	
REGULATION OF MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0060236	0.49162011173184356	1	0.22724695221705	0.9720252092237632	263	32	
SODIUM ION TRANSPORT%GOBP%GO:0006814	0.49722735674676527	1	0.2235136385665759	0.9716239444053769	268	34	
ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20210210%WP2853%HOMO SAPIENS	0.497164461247637	1	0.18640079994675357	0.9712452306073822	262	72	
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001911	0.48295454545454547	1	0.284620391493278	0.9711153034180756	254	16	
NEGATIVE REGULATION OF CELL KILLING%GOBP%GO:0031342	0.48295454545454547	1	0.284620391493278	0.9711153034180756	254	16	
HISTAMINE H1 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04385	0.4943609022556391	1	0.22949404955159347	0.971049026223984	262	31	
REGULATION OF CHEMOTAXIS%GOBP%GO:0050920	0.49353049907578556	1	0.17122959400518228	0.9707127847845076	266	104	
POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406	0.5081081081081081	1	0.16248416192492776	0.9704647751884703	281	139	
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS VIA GERMLINE RECOMBINATION WITHIN A SINGLE LOCUS%GOBP%GO:0002562	0.48608534322820035	1	0.26797076010733345	0.9704326521240366	261	19	
SOMATIC CELL DNA RECOMBINATION%GOBP%GO:0016444	0.48608534322820035	1	0.26797076010733345	0.9704326521240366	261	19	
BIOCARTA_STRESS_PATHWAY%MSIGDB_C2%BIOCARTA_STRESS_PATHWAY	0.49809885931558934	1	0.25879857966976333	0.97039805646946	261	21	
DAP12 SIGNALING%REACTOME DATABASE ID RELEASE 75%2424491	0.5	1	0.2585485962184335	0.9694607118533128	262	21	
BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY	0.509090909090909	1	0.22005757407675047	0.9692559025410916	279	35	
NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	0.49907578558225507	1	0.2229671031704267	0.9692481302010661	269	34	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRONLESS TRANSCRIPT%REACTOME%R-HSA-159231.2	0.5101289134438306	1	0.21602653876130995	0.9691751167386193	276	39	
PROTEIN UBIQUITINATION%REACTOME DATABASE ID RELEASE 75%8852135	0.49433962264150944	1	0.18422966361788218	0.9691496361998198	261	74	
E-CADHERIN SIGNALING IN THE NASCENT ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN THE NASCENT ADHERENS JUNCTION	0.5195530726256983	1	0.22449595546803253	0.9691215494882781	278	33	
AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 75%9639288	0.5	1	0.20200821424273804	0.9685114155603058	272	48	
REGULATION OF RNA SPLICING%GOBP%GO:0043484	0.5072202166064982	1	0.1683157189791899	0.9682630185898076	280	111	
REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090025	0.49053030303030304	1	0.28367878750077136	0.9679025819328535	258	16	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	0.5100548446069469	1	0.20592186916758085	0.9678417559802355	278	45	
DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 75%2173788	0.5	1	0.2495200634151529	0.9677899276602785	261	24	
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	0.5118829981718465	1	0.21579348480863175	0.9677207332194967	279	38	
PROTEIN ACTIVATION CASCADE%GOBP%GO:0072376	0.49256505576208176	1	0.1817539284981055	0.9671320901946266	264	78	
NEGATIVE REGULATION OF FGFR2 SIGNALING%REACTOME%R-HSA-5654727.1	0.49053030303030304	1	0.2834443897918659	0.9671028247509807	258	16	
NEGATIVE REGULATION OF FGFR4 SIGNALING%REACTOME DATABASE ID RELEASE 75%5654733	0.49053030303030304	1	0.2834443897918659	0.9671028247509807	258	16	
NEGATIVE REGULATION OF FGFR3 SIGNALING%REACTOME%R-HSA-5654732.1	0.49053030303030304	1	0.2834443897918659	0.9671028247509807	258	16	
NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000378	0.5009416195856874	1	0.25360954413323955	0.9666961780326977	265	22	
REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION%GOBP%GO:0010743	0.5038022813688213	1	0.2577936909943477	0.966630099091812	264	21	
NEGATIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:1902373	0.5064695009242144	1	0.22236409308659869	0.9666268179629287	273	34	
STEM CELL DEVELOPMENT%GOBP%GO:0048864	0.4875239923224568	1	0.25153680648024757	0.9663092581679054	253	23	
REGULATION OF GLYCOGEN METABOLIC PROCESS%GOBP%GO:0070873	0.4868421052631579	1	0.26256370270231777	0.9662441139221347	258	20	
REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:2000514	0.5091240875912408	1	0.21122071706663148	0.966056998500776	278	41	
REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043281	0.5233812949640287	1	0.16157181827805928	0.9659172513890455	290	140	
SYNTHESIS OF ACTIVE UBIQUITIN: ROLES OF E1 AND E2 ENZYMES%REACTOME DATABASE ID RELEASE 75%8866652	0.5018867924528302	1	0.2313359331255097	0.9657789667107507	265	30	
POSITIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900544	0.5009416195856874	1	0.24421478026342303	0.9655957370985148	265	25	
POSITIVE REGULATION OF ATP METABOLIC PROCESS%GOBP%GO:1903580	0.5009416195856874	1	0.24421478026342303	0.9655957370985148	265	25	
POSITIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045981	0.5009416195856874	1	0.24421478026342303	0.9655957370985148	265	25	
CARBOHYDRATE HOMEOSTASIS%GOBP%GO:0033500	0.5099457504520796	1	0.18520319720090261	0.9654190778775558	281	69	
DNA REPLICATION%REACTOME DATABASE ID RELEASE 75%69306	0.5224416517055656	1	0.16571423541048796	0.96538996121683	290	123	
NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0006289	0.5112781954887218	1	0.17171955474533607	0.9651808698183294	271	100	
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407	0.5057034220532319	1	0.25736151321449363	0.9650095937623205	265	21	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2	0.5205992509363296	1	0.1767724004996698	0.9649840170473774	277	86	
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 75%141424	0.5205992509363296	1	0.1767724004996698	0.9649840170473774	277	86	
HORMONE SECRETION%GOBP%GO:0046879	0.5028790786948176	1	0.27677922786487247	0.9647811943941519	261	17	
CXCR4%IOB%CXCR4	0.5102803738317757	1	0.18525566927909987	0.9640734637685597	272	71	
SIGNALING EVENTS MEDIATED BY VEGFR1 AND VEGFR2%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY VEGFR1 AND VEGFR2	0.50187265917603	1	0.19409542772224997	0.9640014786577057	267	58	
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%R-HSA-1474228.4	0.5129151291512916	1	0.19914919867171338	0.9639453026793775	277	50	
REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY%GOBP%GO:0042269	0.5	1	0.23878869855281348	0.9637302191410068	269	26	
CENTROSOME DUPLICATION%GOBP%GO:0051298	0.5056603773584906	1	0.23055799763877782	0.9625312493311254	267	30	
ESTABLISHMENT OF VESICLE LOCALIZATION%GOBP%GO:0051650	0.5372050816696915	1	0.15691025357079857	0.9621206123244312	295	164	
RESPONSE TO INSULIN%GOBP%GO:0032868	0.5247706422018349	1	0.16875964700506685	0.9620254640817809	285	109	
LYSOSOME LOCALIZATION%GOBP%GO:0032418	0.5112781954887218	1	0.22734183550511072	0.9619424486976992	271	31	
APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20210210%WP2864%HOMO SAPIENS	0.5056603773584906	1	0.23040845696354048	0.9619069483984485	267	30	
